,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,8.44893,8.44893,8.44893,8.44893,0.0,0.0,11.193318,0.0,0.0,10.738592754378887,12.88229786527967,7.130580640270431,8.148,10.383501796599228,11.865172693589999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.193318,11.410697375030068,0.0,10.738592754378887,12.88229786527967,7.130580640270431,8.148,10.383501796599228,11.865172693589999
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.977103489777871,0.0,0.0,0.0,0.0,0.0,11.059641340664193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4350350803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,4.040099999999999,4.040099999999999,4.040099999999999,4.040099999999999,0.0,0.0,0.0,0.0,0.0,5.913283794299999,0.0,0.0,4.329926999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.913283794299999,0.0,0.0,4.329926999999999
13,-1.3719000000000006,-1.3719000000000006,-1.3719000000000006,-1.3719000000000006,-1.2554057400000014,2.0508205178281083,3.8277831854557247,4.187335704705299,1.2411452033846342,0.0,0.0,0.0,-0.4857142761709081,0.13994289413637961,-3.7769644239411124,0.0,0.11428572382909241,1.2201998388644215,0.0,1.6756529858502978,0.0,1.2411452033846342,2.0508205178281083,3.8277831854557247,4.187335704705299,1.9073119493978092,0.0,0.0,0.0,-0.4857142761709081,0.13994289413637961,-3.7769644239411124
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.656099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.656099999999999,0.0,0.0,0.0,0.0,0.0
15,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,5.60001403212,5.60001403212,5.60001403212,5.60001403212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0199999999999996,1.0199999999999996,1.0199999999999996,1.0199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-1.7960099999999997,-1.7960099999999997,-1.7960099999999997,-1.7960099999999997,1.358519338602743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.347207956863837,0.0,0.0,0.0,0.0,1.358519338602743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.458519338602741,0.0,0.0
20,-1.3721999999999999,-1.3721999999999999,-1.3721999999999999,-1.3721999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5.1,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,8.202209556168194,8.202209556168194,8.202209556168194,8.202209556168194,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635,6.990519617806635
23,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387,2.94231405735387
24,0.2448588095666544,0.2448588095666544,0.2448588095666544,0.2448588095666544,0.0,10.7316,0.2625849685829964,0.0,10.7316,0.2625849685829964,0.0,10.7316,0.2625849685829964,0.0,10.7316,0.2625849685829964,0.0,10.7316,0.2625849685829964,0.0,10.7316,0.2625849685829964,0.0,10.7316,0.2625849685829964,0.0,10.7316,0.2625849685829964,0.0,10.7316,0.2625849685829964,0.0
25,2.4974497445410804,2.4974497445410804,2.4974497445410804,2.4974497445410804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2.6996421003244913,2.6996421003244913,2.6996421003244913,2.6996421003244913,0.0,27.0,0.0,27.0,18.0,27.0,0.0,27.0,0.0,27.0,18.0,27.0,0.0,27.0,0.0,27.0,18.0,27.0,0.0,27.0,0.0,27.0,18.0,27.0,0.0,27.0,0.0,27.0
27,0.3654609098009767,0.3654609098009767,0.3654609098009767,0.3654609098009767,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0,-0.7594278237980313,0.0
28,2.4299999999999997,2.4299999999999997,2.4299999999999997,2.4299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,18.9,0.0
30,0.0,0.0,0.0,0.0,12.7422,0.0,0.0,12.7422,0.0,0.0,12.7422,0.0,0.0,12.7422,0.0,0.0,12.7422,0.0,0.0,12.7422,0.0,0.0,12.7422,0.0,0.0,12.7422,0.0,0.0,12.7422,0.0,0.0,12.7422
