,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,24.180977706460105,10.5,20.4,0.0,20.4,0.0,20.4,0.0,24.180977706460105,0.0,20.4,10.5,20.4,0.0,20.4,0.0,24.180977706460105,0.0,20.4,0.0,20.4,10.5,20.4,0.0,24.180977706460105,0.0,20.4,0.0
2,0.0,0.0,0.0,0.0,20.8692,10.560094434028795,11.214910179711964,9.131827288799997,0.0,16.308,10.113812619852236,16.308,0.0,23.0788024105305,11.214910179711964,13.988963003999997,17.646298524,20.8692,10.520544,16.308,10.560094434028795,16.308,11.214910179711964,10.113812619852236,0.0,13.988963003999997,17.646298524,16.308,0.0,16.308,11.214910179711964,9.131827288799997
3,7.073647558726078,7.073647558726078,7.073647558726078,7.073647558726078,9.07224287593224,18.17740830314544,12.112537716,12.112537716,12.112537716,12.112537716,19.809317725272,18.17740830314544,12.112537716,12.112537716,12.112537716,12.112537716,19.809317725272,18.17740830314544,12.112537716,12.112537716,12.112537716,12.112537716,19.809317725272,18.17740830314544,12.112537716,12.112537716,12.112537716,12.112537716,19.809317725272,18.17740830314544,9.07224287593224,12.112537716
4,0.0,0.0,0.0,0.0,0.0,25.51845055999189,15.700306548312,0.0,15.691415402991598,20.740905142255436,0.0,0.0,15.700306548312,0.0,25.51845055999189,27.157011913871997,0.0,0.0,15.700306548312,13.40316,20.740905142255436,0.0,17.646298524,25.51845055999189,15.700306548312,27.157011913871997,0.0,0.0,0.0,13.40316,15.700306548312,20.740905142255436
5,0.15959671937449732,0.15959671937449732,0.15959671937449732,0.15959671937449732,0.0,0.0,0.0,0.0,0.0,8.780091040676977,7.434926109815364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.450227601692443,7.434926109815364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.450227601692443,7.434926109815364,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8
7,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,19.8,0.0,0.0,19.8,0.0,0.0,19.8,0.0,0.0,19.8,0.0,0.0,19.8,0.0,0.0,19.8,0.0,0.0,19.8,0.0,0.0,19.8,0.0,0.0
8,0.0,0.0,0.0,0.0,9.03422934725021,9.848754332500759,8.945264403849741,9.803182128067593,0.0,0.0,0.0,0.0,9.03422934725021,9.848754332500759,8.945264403849741,9.803182128067593,0.0,0.0,0.0,0.0,9.03422934725021,9.848754332500759,8.945264403849741,9.803182128067593,0.0,0.0,0.0,0.0,9.03422934725021,9.848754332500759,8.945264403849741,9.803182128067593
9,9.703248320004372,9.703248320004372,9.703248320004372,9.703248320004372,9.985626269307618,8.185626269307619,10.0137426811239,2.771677100173111,5.5888446543284305,15.579741982509919,8.515229081153946,3.7397846782143764,9.985626269307618,5.425107601858753,8.551272236822397,2.771677100173111,7.071587103437261,9.449040524473045,8.515229081153946,5.5888446543284305,9.985626269307618,8.185626269307619,15.579741982509919,2.771677100173111,9.190077438348366,9.449040524473045,8.515229081153946,7.516318777279211,3.7397846782143764,8.185626269307619,5.5888446543284305,2.771677100173111
10,2.9496072060446394,2.9496072060446394,2.9496072060446394,2.9496072060446394,2.3496072060446394,6.666038565322794,16.428018276040675,4.402398814991999,4.402398814991999,1.4686581067797402,6.666038565322794,4.402398814991999,19.660234750265808,4.402398814991999,4.402398814991999,6.666038565322794,16.428018276040675,8.177132245223667,22.172357282678092,4.402398814991999,6.666038565322794,11.319603833800924,1.4686581067797402,4.402398814991999,19.660234750265808,6.666038565322794,16.428018276040675,4.402398814991999,2.3496072060446394,8.177132245223667,22.172357282678092,4.402398814991999
11,0.0,0.0,0.0,0.0,0.0,18.9,0.0,18.9,0.0,18.9,0.0,18.9,0.0,18.9,0.0,18.9,0.0,18.9,0.0,18.9,0.0,18.9,0.0,18.9,0.0,18.9,0.0,18.9,0.0,18.9,0.0,18.9
12,12.584239502219573,12.584239502219573,12.584239502219573,12.584239502219573,3.7192016270046384,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,3.7192016270046384,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,14.40727147969597,3.7192016270046384,14.40727147969597,14.40727147969597,14.40727147969597
13,0.0,0.0,0.0,0.0,13.74422650531172,15.899986799999999,15.58120103531783,10.10502807388728,20.1076185457767,14.020838537990825,0.0,12.51215808250693,13.74422650531172,13.860000000000001,15.899986799999999,11.36632202211227,0.0,23.040142733299348,14.020838537990825,0.0,12.51215808250693,0.0,0.0,11.36632202211227,22.250601182119322,10.123732061949463,20.1076185457767,14.020838537990825,13.74422650531172,12.51215808250693,9.216716601480002,11.36632202211227
14,1.2404085069326733,1.2404085069326733,1.2404085069326733,1.2404085069326733,0.0,0.0,16.9463911577413,0.0,0.0,0.0,0.0,0.0,18.0,0.0,16.9463911577413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9463911577413,9.33491029687182,0.0,0.0,0.0,0.0,18.0,0.0,16.9463911577413,0.0
15,4.8947975999999995,4.8947975999999995,4.8947975999999995,4.8947975999999995,13.894797599999999,11.93760687612,0.0,14.022018302172329,0.0,0.0,12.288229697231998,23.379570429056137,0.0,11.562045416501704,10.894797599999999,0.0,12.255374642639998,0.0,11.93760687612,13.894797599999999,12.288229697231998,18.12888,14.022018302172329,0.0,0.0,0.0,23.379570429056137,0.0,11.562045416501704,10.894797599999999,12.288229697231998,12.255374642639998
16,6.108510994335031,6.108510994335031,6.108510994335031,6.108510994335031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,12.022950221755199,12.022950221755199,12.022950221755199,12.022950221755199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,9.196796462399998,9.196796462399998,9.196796462399998,9.196796462399998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.475272320111527,7.542663224457598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.475272320111527,7.542663224457598,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,8.725537239613002,0.0,0.0,6.423822021326206,0.0,0.0,0.0,0.0,0.0,0.0,10.376996436,0.0,8.725537239613002,0.0,0.0,7.176775568271498,0.0,0.0,6.423822021326206,0.0,0.0,0.0,0.0,0.0,8.725537239613002,0.0,0.0
20,4.140958659935999,4.140958659935999,4.140958659935999,4.140958659935999,0.0,7.09181693474367,10.792224734896703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.792224734896703,17.53579179047376,0.0,0.0,0.0,7.09181693474367,10.792224734896703,0.0,0.0,0.0,0.0,0.0,17.53579179047376,0.0,0.0,10.792224734896703,9.756483040184401
21,0.10213467455726481,0.10213467455726481,0.10213467455726481,0.10213467455726481,0.0,0.0,8.076580918127362,0.0,0.0,10.038476162627408,0.0,0.0,0.0,0.0,13.310077210001117,0.0,0.0,3.760577230608568,0.0,0.0,0.0,0.0,8.076580918127362,14.917751730700747,0.0,3.760577230608568,10.038476162627408,0.0,0.0,0.0,13.310077210001117,0.0
22,0.204250420849788,0.204250420849788,0.204250420849788,0.204250420849788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
